hparams_hash,learning_rate,layer_sizes,dropout_rates,weight_decay,batch_size,leaky_relu_negative_slope,num_epochs,early_stopping_patience,early_stopping_min_delta,scheduler_mode,scheduler_factor,scheduler_patience,scheduler_threshold,scheduler_cooldown,val_loss,computation_time,final_num_epochs,lr_reduction_epochs,log_filename
2cbe96b5cbf52c0c115a114cd992e3d4,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,256,0.3,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05596952959895134,1165.8708357810974,150,"[42, 141]",misc/training_log_2cbe96b5cbf52c0c115a114cd992e3d4.json
eb6c59c8a218289eed38ca08374bdfa9,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,256,0.4,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.051783999986946584,1125.525279045105,145,"[35, 136]",misc/training_log_eb6c59c8a218289eed38ca08374bdfa9.json
aa681a22573c5b22be6d01147b1ce152,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,256,0.5,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.045190118439495566,1100.3389647006989,142,"[82, 133]",misc/training_log_aa681a22573c5b22be6d01147b1ce152.json
091f3b61e3046645dadf0325ab0172ed,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.1,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06568457860096245,1154.6816132068634,131,"[45, 118]",misc/training_log_091f3b61e3046645dadf0325ab0172ed.json
8ca793c7e4a95d06e10b594a92166d69,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.2,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05392117774600436,1056.0013053417206,121,"[56, 106]",misc/training_log_8ca793c7e4a95d06e10b594a92166d69.json
8aa719155e74cae400739705834f6aa9,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.3,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.049541476212299554,1244.5226125717163,144,"[49, 135]",misc/training_log_8aa719155e74cae400739705834f6aa9.json
282aa9134de9f69271f660d3c0ac8c7e,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.4,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05273513232541692,944.8564729690552,110,"[22, 89]",misc/training_log_282aa9134de9f69271f660d3c0ac8c7e.json
be100e319ff3bd15b7d719b5a0114f0b,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.5,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.048459815395296,1019.839005947113,118,"[27, 103, 117]",misc/training_log_be100e319ff3bd15b7d719b5a0114f0b.json
3a4a9ff5a86890393991b0bea2fef22a,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.1,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06317835277583025,1431.5451109409332,178,"[64, 169]",misc/training_log_3a4a9ff5a86890393991b0bea2fef22a.json
f047940e5d7d440e5d3b697139b2bbbf,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.2,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.056165588005811354,1427.9763939380646,177,"[75, 168]",misc/training_log_f047940e5d7d440e5d3b697139b2bbbf.json
08fb4e5460f3511c34c5a4d36b53db27,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.3,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.0582014064811453,1567.2988698482513,195,"[34, 186]",misc/training_log_08fb4e5460f3511c34c5a4d36b53db27.json
360f0057af42b889a6b44a94c2d25fbe,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.4,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05385190804925146,1194.8397946357727,148,"[37, 139]",misc/training_log_360f0057af42b889a6b44a94c2d25fbe.json
690731df8dd4b5708542af4b2e8bd3f8,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.5,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05017033502270904,1231.3464596271515,151,"[31, 142]",misc/training_log_690731df8dd4b5708542af4b2e8bd3f8.json
6529818d77a4485c5c18a7d202470808,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.1,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06396454339846969,1738.9093179702759,223,"[125, 214, 221]",misc/training_log_6529818d77a4485c5c18a7d202470808.json
220f6764753c8277fd4ca877145b94fa,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.2,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.07250397615134715,1692.806268453598,217,"[42, 208]",misc/training_log_220f6764753c8277fd4ca877145b94fa.json
0b6d627cf73e82121d590cee73142770,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.3,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06631139190867544,964.4277741909027,123,"[38, 114]",misc/training_log_0b6d627cf73e82121d590cee73142770.json
0dc9b01fe3b5b4ead86f69781d23fd4e,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.4,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05768779395148158,1182.3204996585846,152,"[44, 143]",misc/training_log_0dc9b01fe3b5b4ead86f69781d23fd4e.json
82ca335080d2cb750943ae5f3061721b,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.5,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05403525745496154,939.440883398056,121,"[44, 112]",misc/training_log_82ca335080d2cb750943ae5f3061721b.json
24467aa5b5b969b5c4d1a567770f55e3,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.1,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06593567586153935,1681.0795361995697,193,"[37, 135]",misc/training_log_24467aa5b5b969b5c4d1a567770f55e3.json
e85e6b5ec28dd8566fa8e47151eef7ce,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.2,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06251156287398307,1637.204609632492,186,"[33, 102]",misc/training_log_e85e6b5ec28dd8566fa8e47151eef7ce.json
ef65af2888b7a902b18b73d48cf73f67,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.3,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05804031349386379,1519.727488040924,175,"[39, 139]",misc/training_log_ef65af2888b7a902b18b73d48cf73f67.json
82aac659dbbd1393ddec778922d32cea,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.4,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05277369740852125,1401.8745422363281,161,"[63, 123]",misc/training_log_82aac659dbbd1393ddec778922d32cea.json
b0c2fb794f77f6d54226184d8b5ea9bf,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.5,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.05774051779109961,1271.7326047420502,144,"[22, 101]",misc/training_log_b0c2fb794f77f6d54226184d8b5ea9bf.json
800d3783642cc5558d66b8b4ba26db79,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,128,0.1,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.0668090131558195,1389.1710965633392,172,"[55, 147]",misc/training_log_800d3783642cc5558d66b8b4ba26db79.json
40b9be11def9db963c903752730f1c31,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,128,0.2,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.061776689713514306,1658.398568868637,205,"[75, 191]",misc/training_log_40b9be11def9db963c903752730f1c31.json
6a516821c8432d440904ade523d04268,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,128,0.3,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.059978713811952855,2346.9988238811493,289,"[50, 268]",misc/training_log_6a516821c8432d440904ade523d04268.json
2e98bad6fa8bd8882fb9786610e8cfc1,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,128,0.4,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06525268273640282,1592.7494237422943,197,"[29, 117]",misc/training_log_2e98bad6fa8bd8882fb9786610e8cfc1.json
3498bcc819b2659d6beb80ea1b3936d3,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,128,0.5,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.06398113769820973,710.0165770053864,89,"[21, 73]",misc/training_log_3498bcc819b2659d6beb80ea1b3936d3.json
2e569d6fa3aeabff029bbe034e8666d1,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,256,0.1,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.07212661039084196,1769.533884048462,226,"[73, 217]",misc/training_log_2e569d6fa3aeabff029bbe034e8666d1.json
fd115801c2f0aa90e0af83f89e37794f,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,256,0.2,500,7,0.0001,"""min""",0.15,2,0.0001,0,0.07157471943646669,2103.6775829792023,269,"[68, 260]",misc/training_log_fd115801c2f0aa90e0af83f89e37794f.json
