hparams_hash,learning_rate,layer_sizes,dropout_rates,weight_decay,batch_size,leaky_relu_negative_slope,num_epochs,early_stopping_patience,early_stopping_min_delta,scheduler_mode,scheduler_factor,scheduler_patience,scheduler_threshold,scheduler_cooldown,val_loss,computation_time,final_num_epochs,lr_reduction_epochs,log_filename
1822cb0b85270cb0dd75c8e61eef2c15,"[800, 200, 40]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4450874324816807,248.29418540000916,28,[26],misc/training_log_1822cb0b85270cb0dd75c8e61eef2c15.json
e4535198a4f5adcc3fceece7176cd889,"[800, 200, 60]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4421366280431201,372.8061332702637,41,"[31, 39]",misc/training_log_e4535198a4f5adcc3fceece7176cd889.json
5407dddfc113c07cf226cb34b53fdb07,"[800, 200, 70]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.44240491101696233,375.79820132255554,41,"[18, 39]",misc/training_log_5407dddfc113c07cf226cb34b53fdb07.json
a5bc695f02e36aad4fe62de9027c251c,"[800, 200, 80]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4417013007744103,294.84068608283997,33,"[20, 31]",misc/training_log_a5bc695f02e36aad4fe62de9027c251c.json
cebea611b332675969bce3dc9ca8611b,"[800, 200, 90]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.440727229141126,283.7584857940674,32,"[24, 30]",misc/training_log_cebea611b332675969bce3dc9ca8611b.json
b39eac6fbd4eeabe9db98816ce7d5e23,"[800, 200, 110]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.44102475502688415,308.8221549987793,34,"[20, 27, 32]",misc/training_log_b39eac6fbd4eeabe9db98816ce7d5e23.json
8a22c6e0aa65d455e9984eef16a4c1b9,"[800, 200, 120]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4390321909242375,292.93910217285156,31,[29],misc/training_log_8a22c6e0aa65d455e9984eef16a4c1b9.json
bf506b297c237bd00026f3c96ee72929,"[800, 200, 130]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4419609737244381,219.54302644729614,25,[23],misc/training_log_bf506b297c237bd00026f3c96ee72929.json
537837947bf1c36b3edc4ae31bc09ac6,"[800, 200, 140]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4393585548279392,265.5686192512512,30,[20],misc/training_log_537837947bf1c36b3edc4ae31bc09ac6.json
f44371362c87981f9e49fab1c92c07c2,"[800, 200, 160]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.44010631711619674,258.6315174102783,29,"[20, 27]",misc/training_log_f44371362c87981f9e49fab1c92c07c2.json
e3b94cc0f62c8e838761da530e595528,"[800, 200, 170]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4382095720357956,292.6837694644928,33,"[26, 31]",misc/training_log_e3b94cc0f62c8e838761da530e595528.json
3206f29f2f976ffee4ceafe5da2461d8,"[800, 200, 180]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.43706587887114023,359.0790410041809,40,"[31, 38]",misc/training_log_3206f29f2f976ffee4ceafe5da2461d8.json
ae3c0ad40bf1d4a7396589ac284031dc,"[800, 200, 190]",0.001,"[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.43927827420508025,272.17419028282166,31,[29],misc/training_log_ae3c0ad40bf1d4a7396589ac284031dc.json
4b4b464cc92091c1fffd7cfcac6f2eb8,0.001,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.12295708140939664,997.1451187133789,111,[86],misc/training_log_4b4b464cc92091c1fffd7cfcac6f2eb8.json
8d1e8132b0190c106af3908e26d6c0db,0.001,"[800, 200, 120]","[0.1, 0.1, 0.1]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.21915564538946578,1450.320402622223,158,"[53, 138, 156]",misc/training_log_8d1e8132b0190c106af3908e26d6c0db.json
ffee6a064511854c5b4ed18394bc1afa,0.001,"[800, 200, 120]","[0.2, 0.2, 0.2]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.26377997741957376,915.4263100624084,101,"[53, 99]",misc/training_log_ffee6a064511854c5b4ed18394bc1afa.json
8a6e521381898e1a7ced24d8fd721b44,0.001,"[800, 200, 120]","[0.3, 0.3, 0.3]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.3160320326780817,704.415488243103,77,"[35, 69, 75]",misc/training_log_8a6e521381898e1a7ced24d8fd721b44.json
b43e29eb42bec35d25ae3e11a405088a,0.001,"[800, 200, 120]","[0.4, 0.4, 0.4]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.3778919139105803,312.98242354393005,35,[33],misc/training_log_b43e29eb42bec35d25ae3e11a405088a.json
2455387ff304d1a04b5394e9787f7fac,0.001,"[800, 200, 120]","[0.6, 0.6, 0.6]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.5112737542504717,275.16000056266785,31,[29],misc/training_log_2455387ff304d1a04b5394e9787f7fac.json
d16306cc06b58e0cc27dc149b0eccb86,0.001,"[800, 200, 120]","[0.7, 0.7, 0.7]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.5981808897036656,253.6265730857849,28,[26],misc/training_log_d16306cc06b58e0cc27dc149b0eccb86.json
0cb13a8fe0c1af0fee03b39910fb187a,0.001,"[800, 200, 120]","[0.8, 0.8, 0.8]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.6940656756139865,156.6620762348175,18,[16],misc/training_log_0cb13a8fe0c1af0fee03b39910fb187a.json
3e027b6ee5f700919deb982f805fe39d,0.001,"[800, 200, 120]","[0.9, 0.9, 0.9]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.7745292038674567,147.13536143302917,17,[15],misc/training_log_3e027b6ee5f700919deb982f805fe39d.json
3a34361eae1818a0ed11806c914e8ec6,0.01,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.5437879953414771,101.14529752731323,12,[10],misc/training_log_3a34361eae1818a0ed11806c914e8ec6.json
2bf989bf4c716029ec62988c48b19b4c,0.0001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4507577462940459,503.83463978767395,55,"[43, 53]",misc/training_log_2bf989bf4c716029ec62988c48b19b4c.json
1be2772ae424d33af617724221117272,1e-05,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.5253865701757419,137.13298153877258,16,[14],misc/training_log_1be2772ae424d33af617724221117272.json
2255d6a27ddb35112ce95952833a4e6a,1e-06,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.521648078207757,528.8771977424622,59,[57],misc/training_log_2255d6a27ddb35112ce95952833a4e6a.json
8a6cc9dbe18c0941f641fa2a45744b7e,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4403128354412735,267.21941804885864,30,"[20, 28]",misc/training_log_8a6cc9dbe18c0941f641fa2a45744b7e.json
647294de4dd39ae230c679c0ba15c0de,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",1e-05,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4403128354412735,265.5856990814209,30,"[20, 28]",misc/training_log_647294de4dd39ae230c679c0ba15c0de.json
5b288f13e063a8922a71f0687f9e7aa6,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.001,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.439924562053316,256.1819281578064,29,[27],misc/training_log_5b288f13e063a8922a71f0687f9e7aa6.json
9ab6683a794d2bdb61f54fc1909246e9,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.01,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.43613945526681885,367.8601779937744,41,"[33, 39]",misc/training_log_9ab6683a794d2bdb61f54fc1909246e9.json
efd6079af190c1f0eb2ac00b6edd8bb1,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.1,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.43090840300936606,278.193480014801,31,[29],misc/training_log_efd6079af190c1f0eb2ac00b6edd8bb1.json
4b25367d88f02b200e91d4ea1e82f652,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",1,64,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4631095763984,147.68724966049194,17,[15],misc/training_log_4b25367d88f02b200e91d4ea1e82f652.json
06a53afa0f22eaf3673cfdc9a6ee5984,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,8,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.47912251076698303,387.25881791114807,21,"[12, 19]",misc/training_log_06a53afa0f22eaf3673cfdc9a6ee5984.json
915984e57319941aef0f93e3af4d9135,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,16,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4589281017780304,439.7631299495697,34,"[14, 20]",misc/training_log_915984e57319941aef0f93e3af4d9135.json
a859333e768f09b3ed3730d32004f581,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,32,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.44784880855593817,168.08465218544006,17,[15],misc/training_log_a859333e768f09b3ed3730d32004f581.json
d83e26896a44d6d856b658109153faab,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,128,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.43419083990628204,361.5058124065399,44,[42],misc/training_log_d83e26896a44d6d856b658109153faab.json
6e76e520348bdc91dbd35eeaf099d1b1,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,256,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4375016577541828,388.1009178161621,49,"[40, 47]",misc/training_log_6e76e520348bdc91dbd35eeaf099d1b1.json
c55178d4dd907815e594d15140a3a56e,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,512,0.01,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4377917513251305,505.6915843486786,65,[63],misc/training_log_c55178d4dd907815e594d15140a3a56e.json
afe449522ea1a0a696803d5a1f63deac,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.1,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4065242271134808,293.98213052749634,32,"[19, 30]",misc/training_log_afe449522ea1a0a696803d5a1f63deac.json
c56a24f722839a49e8c9702678473e1c,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.001,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.5155158724374832,91.70190787315369,11,[9],misc/training_log_c56a24f722839a49e8c9702678473e1c.json
ac476c8e10029d68685c20a5c42b7dae,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.2,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.3923645670626574,280.65763449668884,32,"[18, 30]",misc/training_log_ac476c8e10029d68685c20a5c42b7dae.json
8047d7d871cf070435ea3ae13ca9ac12,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,1,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.543283748778568,99.79651641845703,12,[10],misc/training_log_8047d7d871cf070435ea3ae13ca9ac12.json
05c2e515867e5f55fafe60feeb5741a4,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.3,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.3825352991082866,396.35923051834106,44,"[13, 42]",misc/training_log_05c2e515867e5f55fafe60feeb5741a4.json
64bf84b41ec2c78455b37e13d602b97d,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.4,200,5,0.0001,"""min""",0.1,3,0.0001,0,0.4685779170245881,190.2004714012146,22,[20],misc/training_log_64bf84b41ec2c78455b37e13d602b97d.json
b8f1979a5b21b792a9087f6610e9f7f3,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.01,3,0.0001,0,0.4407056862381613,282.54488158226013,31,[29],misc/training_log_b8f1979a5b21b792a9087f6610e9f7f3.json
0acfdf7a7f3ad2046ef6d98ee5e66702,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.05,3,0.0001,0,0.43965835935750586,272.0458722114563,31,[29],misc/training_log_0acfdf7a7f3ad2046ef6d98ee5e66702.json
57f86f4b2ce06823d5475f95cbc7510a,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.15,3,0.0001,0,0.43837485419716804,277.8349184989929,31,[29],misc/training_log_57f86f4b2ce06823d5475f95cbc7510a.json
43564c4016f48408ad46df1abfb8fa56,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.2,3,0.0001,0,0.4387351022024823,273.0895640850067,31,[29],misc/training_log_43564c4016f48408ad46df1abfb8fa56.json
a68d9b7100982e04b5e1f66afb0204ed,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.3,3,0.0001,0,0.43909685835716833,274.2921214103699,31,[29],misc/training_log_a68d9b7100982e04b5e1f66afb0204ed.json
d4155fb7e22dcfc94fc10139b8ab1d62,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.4,3,0.0001,0,0.43879247717796616,273.3554000854492,31,[29],misc/training_log_d4155fb7e22dcfc94fc10139b8ab1d62.json
28c937f464726a008a1dc6c56cfc2284,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.5,3,0.0001,0,0.4388555428784364,279.2557735443115,31,[29],misc/training_log_28c937f464726a008a1dc6c56cfc2284.json
83022cb80df558b9538d491fe3d1fea4,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,1,0.0001,0,0.44517815701521124,241.5679407119751,27,"[13, 18, 23, 25]",misc/training_log_83022cb80df558b9538d491fe3d1fea4.json
46a775943320a7979c8347d871ed42ef,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,2,0.0001,0,0.4387461045745072,275.1167974472046,31,[28],misc/training_log_46a775943320a7979c8347d871ed42ef.json
18478a5b94ebf40fa0b97a263b039e25,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.0001,"""min""",0.1,4,0.0001,0,0.44180238265900096,275.3842384815216,31,[30],misc/training_log_18478a5b94ebf40fa0b97a263b039e25.json
fd4742dcd7f2874d89b1461509452152,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.01,"""min""",0.1,3,0.01,0,0.44416918838100067,147.41055393218994,17,[],misc/training_log_fd4742dcd7f2874d89b1461509452152.json
57ba64735bfb1cadd3a5e28e578d51f8,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,0.001,"""min""",0.1,3,0.001,0,0.4390321909242375,279.8844082355499,31,[29],misc/training_log_57ba64735bfb1cadd3a5e28e578d51f8.json
94871b5a1fbaeba42610f19d85b5c7a4,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,1e-05,"""min""",0.1,3,1e-05,0,0.4390321909242375,278.8991618156433,31,[29],misc/training_log_94871b5a1fbaeba42610f19d85b5c7a4.json
7d2885f5e0725659a40613989f0e9276,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,5,1e-06,"""min""",0.1,3,1e-06,0,0.4390321909242375,281.7855384349823,31,[29],misc/training_log_7d2885f5e0725659a40613989f0e9276.json
9be348554f112855f2d1e1860839c099,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,4,0.0001,"""min""",0.1,3,0.0001,0,0.441115670143419,266.25556659698486,30,[29],misc/training_log_9be348554f112855f2d1e1860839c099.json
4743b7077855e0a7f9346207c7237f18,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,6,0.0001,"""min""",0.1,3,0.0001,0,0.43836079148729895,284.5962920188904,32,[29],misc/training_log_4743b7077855e0a7f9346207c7237f18.json
89cb1216d6c8f031fd8185de25163082,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.437749270990396,292.0179877281189,33,[29],misc/training_log_89cb1216d6c8f031fd8185de25163082.json
2bd1d71ccc561baf741857279185c863,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,8,0.0001,"""min""",0.1,3,0.0001,0,0.4380141508047748,300.8520550727844,34,"[29, 33]",misc/training_log_2bd1d71ccc561baf741857279185c863.json
bac39874219868d01003c30a0e190bf8,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,9,0.0001,"""min""",0.1,3,0.0001,0,0.4375508476974099,312.4218876361847,35,"[29, 33]",misc/training_log_bac39874219868d01003c30a0e190bf8.json
b39126922828dea734e37f2bdaf82414,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,10,0.0001,"""min""",0.1,3,0.0001,0,0.43786612172035655,321.85671186447144,36,"[29, 33]",misc/training_log_b39126922828dea734e37f2bdaf82414.json
9497d4e5ed4b2342fdef444e813dcf77,0.001,"[800, 200, 120]","[0.5, 0.5, 0.5]",0.0001,64,0.01,200,15,0.0001,"""min""",0.1,3,0.0001,0,0.4375714257264593,365.0331025123596,41,"[29, 33, 37]",misc/training_log_9497d4e5ed4b2342fdef444e813dcf77.json
f53d9cc6a0433904abb0950f8fccdba7,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,64,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.43649497362458783,266.75397634506226,29,"[6, 25]",misc/training_log_f53d9cc6a0433904abb0950f8fccdba7.json
89afe7f37561bd6391804018d405a370,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,64,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.45760191436026504,83.02336192131042,10,[6],misc/training_log_89afe7f37561bd6391804018d405a370.json
04cf48c4bd1c3b470eb68e59531632b1,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,64,0.3,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.5417659662331745,108.99574637413025,13,[9],misc/training_log_04cf48c4bd1c3b470eb68e59531632b1.json
5fbf608aafc493dd85939308fcb0eaab,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,64,0.4,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.436511722339946,247.36364912986755,28,"[6, 13, 19, 24]",misc/training_log_5fbf608aafc493dd85939308fcb0eaab.json
115b38067d778bb674a204a9e97c9fba,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,128,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.43648062099384355,135.55689191818237,17,[8],misc/training_log_115b38067d778bb674a204a9e97c9fba.json
f25f5fcd4917c01d41c1c257f8353bc1,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,128,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.43635511586937725,176.66012024879456,22,"[6, 13, 18]",misc/training_log_f25f5fcd4917c01d41c1c257f8353bc1.json
f221f11274a4c20da3d78fa03651a048,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,128,0.3,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.43648448624188385,201.82527685165405,25,"[11, 16, 21]",misc/training_log_f221f11274a4c20da3d78fa03651a048.json
79bb86048c4370f6ddf5218452828889,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,128,0.4,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.43647293916231467,177.46673274040222,22,"[6, 13, 18]",misc/training_log_79bb86048c4370f6ddf5218452828889.json
8b7922b0733ac5fa836b73d9f71b9218,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,256,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.4360596053302288,114.4543833732605,15,"[6, 11]",misc/training_log_8b7922b0733ac5fa836b73d9f71b9218.json
abee8a693c363033fbd5c26745053be0,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,256,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.4400398761034012,90.08254599571228,12,[8],misc/training_log_abee8a693c363033fbd5c26745053be0.json
8f90f7524cec75cd5d711f33cfabc01c,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,256,0.3,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.5874296620488166,97.65056681632996,13,[9],misc/training_log_8f90f7524cec75cd5d711f33cfabc01c.json
4b3dcbafd47c93526974843054b4e724,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.001,256,0.4,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.39254800975322723,646.2610204219818,80,"[9, 59, 71, 77]",misc/training_log_4b3dcbafd47c93526974843054b4e724.json
cda985522d2e6b6b55557246d0bbb294,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.10591485061842924,1816.076123714447,200,"[10, 15]",misc/training_log_cda985522d2e6b6b55557246d0bbb294.json
d35273146aaf14c30f72d9f4b507bf35,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.07787740482076717,1802.7022330760956,200,"[7, 13]",misc/training_log_d35273146aaf14c30f72d9f4b507bf35.json
a41a882fc2c12da692cfc1f071eef9ba,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.3,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.47433326768267686,134.83461809158325,16,[12],misc/training_log_a41a882fc2c12da692cfc1f071eef9ba.json
90de0b485e1e2deea512ac51bd6570f8,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,64,0.4,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.4517072363264242,162.75860357284546,19,[15],misc/training_log_90de0b485e1e2deea512ac51bd6570f8.json
1653d9b1338122a9138c8f637b3d887b,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.05407272199098068,1679.7180378437042,200,"[7, 185]",misc/training_log_1653d9b1338122a9138c8f637b3d887b.json
8de5e46a2b57e25d0d2eead1c87bcb4f,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.4364739245251764,192.6372582912445,24,"[15, 20]",misc/training_log_8de5e46a2b57e25d0d2eead1c87bcb4f.json
a615fb4375acb0d69004149c63401ff1,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.3,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.04167587838218182,1684.9723601341248,200,"[6, 165]",misc/training_log_a615fb4375acb0d69004149c63401ff1.json
dccc3c9c90c061eb3c89be5f7ebcea0f,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,128,0.4,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.43647053498256055,100.08765006065369,13,[9],misc/training_log_dccc3c9c90c061eb3c89be5f7ebcea0f.json
be53fdf8e47d94c26a385a3bfb1b3362,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.4363342396914959,105.06546998023987,14,"[5, 10]",misc/training_log_be53fdf8e47d94c26a385a3bfb1b3362.json
d56648561e5ea8afc7160502ac657cf0,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.4505541674792767,104.77765440940857,14,[10],misc/training_log_d56648561e5ea8afc7160502ac657cf0.json
c2dd6885d1847c02035127206e313dd4,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.3,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.7343006640672683,104.99595332145691,14,[10],misc/training_log_c2dd6885d1847c02035127206e313dd4.json
f4a8b24afdac1cfeff4ddf146036616c,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.1,256,0.4,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.08768954742699861,1618.2054426670074,200,"[6, 13]",misc/training_log_f4a8b24afdac1cfeff4ddf146036616c.json
514878290213fdad69b24229d195b459,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.43667517896670444,117.84867310523987,14,[10],misc/training_log_514878290213fdad69b24229d195b459.json
cbfe5a799d3f019189a8ded8744b062d,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.3841177006815649,163.52961039543152,19,[15],misc/training_log_cbfe5a799d3f019189a8ded8744b062d.json
395074579665717abe0323f79efd82ef,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.3,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.4365995909757675,117.24348497390747,14,[10],misc/training_log_395074579665717abe0323f79efd82ef.json
684100aa4547c5b9fb5a2f895147fdde,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,64,0.4,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.49854844068266024,109.99975228309631,13,[9],misc/training_log_684100aa4547c5b9fb5a2f895147fdde.json
19ebcc61a957c4ae576521628cedbe96,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,128,0.1,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.062287867635111266,1689.30291056633,200,"[7, 140]",misc/training_log_19ebcc61a957c4ae576521628cedbe96.json
eef2f54db29f98e5bc63dec88e373666,0.01,"[800, 200, 120]","[0.0, 0.0, 0.0]",0.2,128,0.2,200,7,0.0001,"""min""",0.1,3,0.0001,0,0.44099126925951315,74.71187615394592,10,[6],misc/training_log_eef2f54db29f98e5bc63dec88e373666.json
